GEO_ID,ZIP,Total Population,Median Household Income in $,Bachelors Degree or Higher %,Employment Rate %,Total Housing Units,Insured Population %,Total Households,CITY_NAME,Number of establishments,Annual payroll ($1000),Number of employees,Population,Violent crime,Murder and nonnegligent manslaughter,Rape1,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson2,Crime Score per Person (out of 100),Normalized Total Population,Normalized Median Household Income in $,Normalized Bachelors Degree or Higher %,Normalized Employment Rate %,Normalized Total Housing Units,Normalized Insured Population %,Normalized Total Households,Normalized Number of establishments,Normalized Annual payroll ($1000),Normalized Number of employees,Normalized Crime Score per Person (out of 100),City Score
860Z200US01520,01520,16394,141508.0,60.1,66.3,6076,98.4,5978,Holden,280,148798,2902,,,,,,,,,,,,,0.23616353107263247,0.566032,0.601,0.663,0.20370122032989138,0.9840000000000001,0.21324106442177357,0.1317027281279398,0.012590257835531285,0.04321796628343361,1.0,67.58805849895577
860Z200US01521,01521,2603,81250.0,30.6,60.6,1405,96.4,1175,Holland,25,2445,61,2484.0,2.0,0.0,2.0,0.0,0.0,9.0,1.0,5.0,3.0,0.0,12.410229753378509,0.03749747904001844,0.325,0.306,0.606,0.04710339278530241,0.9640000000000001,0.041913390882499825,0.011759172154280339,0.00020687899305013504,0.0009084410555787217,0.8525028555825338,48.32889436347753
860Z200US01522,01522,3464,116894.0,55.1,63.3,1349,96.9,1140,Jefferson,43,7064,138,,,,,,,,,,,,,0.04990060214929845,0.467576,0.551,0.633,0.04522596218318359,0.9690000000000001,0.040664906898765785,0.02022577610536218,0.0005977068330904515,0.0020551617322928455,1.0,58.63341110338458
860Z200US01523,01523,8377,111506.0,51.1,55.6,2760,98.0,2981,Lancaster,144,106986,1839,8136.0,5.0,0.0,0.0,0.0,5.0,43.0,7.0,32.0,4.0,0.0,5.061579666726872,0.12067475294592181,0.446024,0.511,0.556,0.09253050824728444,0.98,0.10633516444317616,0.06773283160865476,0.009052415521661247,0.027387263954250313,0.9398424878572066,57.46990305174626
860Z200US01524,01524,6621,88933.0,28.4,68.5,2595,98.2,2187,Leicester,118,44623,1160,11368.0,23.0,0.0,2.0,1.0,20.0,232.0,9.0,222.0,1.0,1.0,18.081283546781656,0.09537872021665851,0.355732,0.284,0.685,0.08699879308032722,0.9820000000000001,0.07801241349789542,0.0555032925682032,0.0037756896960638754,0.017275272532316675,0.7851016666450698,50.6457732055468
860Z200US01525,01525,73,,0.0,100.0,36,100.0,31,Linwood,16,5508,131,,,,,,,,,,,,,0.001051600449451151,0.0,0.0,1.0,0.0012069196727906666,1.0,0.001105800099878719,0.007525870178739417,0.0004660488726871754,0.0019509143980461071,1.0,46.289370116739875
860Z200US01527,01527,13799,109119.0,32.8,63.5,5972,98.5,5209,Millbury,308,171799,3688,13837.0,24.0,0.0,2.0,1.0,21.0,139.0,13.0,115.0,11.0,1.0,14.047659071492905,0.1987812959174854,0.436476,0.32799999999999996,0.635,0.20021456349738503,0.985,0.18581008775058858,0.14487300094073377,0.014536443405734211,0.054923452671710254,0.8330418018061875,56.66892417987373
860Z200US01529,01529,3174,95144.0,29.8,67.1,1191,97.9,1275,Millville,35,7784,145,3249.0,5.0,0.0,3.0,0.0,2.0,14.0,1.0,13.0,0.0,0.0,13.816327434282064,0.04572301132271169,0.38057599999999997,0.298,0.6709999999999999,0.03992892584149122,0.9790000000000001,0.04548048797888279,0.016462841015992474,0.000658628254356749,0.0021594090665395843,0.8357912074642679,50.36450387105974
860Z200US01531,01531,996,99318.0,36.0,62.8,399,95.9,402,New Braintree,19,2199,31,1024.0,3.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,0.0,12.403685166147378,0.014347863666484197,0.39727199999999996,0.36,0.628,0.013376693040096555,0.9590000000000001,0.014339730327459515,0.008936970837253057,0.00018606417411748342,0.00046166676594984213,0.8525806388264516,50.29460854644565
860Z200US01532,01532,15741,160801.0,65.2,68.0,5897,98.8,5812,Northborough,517,487547,7811,15075.0,3.0,0.0,0.0,0.0,3.0,88.0,12.0,76.0,0.0,1.0,5.944339109514064,0.22675674897000778,0.643204,0.652,0.68,0.19770014751240447,0.988,0.20731968324177785,0.2431796801505174,0.041252855797388216,0.11632513254303926,0.9293507806441941,71.06795316598452
860Z200US01534,01534,6233,123370.0,40.4,68.1,2474,96.8,2338,Northbridge,84,43632,785,16732.0,31.0,0.0,2.0,0.0,29.0,140.0,21.0,113.0,6.0,1.0,12.815271375030532,0.08978939180039759,0.49348,0.40399999999999997,0.6809999999999999,0.08294220195789193,0.968,0.0833987301134337,0.03951081843838194,0.0036918381287376245,0.01169059391195568,0.8476888848703776,55.81094341620897
860Z200US01535,01535,4735,80380.0,29.9,65.7,2123,98.0,1871,North Brookfield,83,38229,814,,,,,,,,,,,,,0.06820997435823561,0.32152,0.299,0.657,0.07117473514818293,0.98,0.06674038667332526,0.039040451552210725,0.0032346736299851174,0.012122475725263598,1.0,52.9229246193514
860Z200US01536,01536,7514,103793.0,46.6,67.1,3035,96.7,3028,North Grafton,173,120215,2089,,,,,,,,,,,,,0.10824281886542396,0.415172,0.466,0.6709999999999999,0.10175003352554647,0.9670000000000001,0.10801170007847614,0.08137347130761995,0.01017176202434437,0.031110383034490978,1.0,59.21190055877713
860Z200US01537,01537,2141,67750.0,32.8,78.0,1062,98.2,808,North Oxford,71,49206,870,,,,,,,,,,,,,0.030842144688697455,0.27099999999999996,0.32799999999999996,0.78,0.03560413034732467,0.9820000000000001,0.02882214453877435,0.03339604891815616,0.0041634714650408775,0.012956454399237505,1.0,53.910139958482226
860Z200US01540,01540,11032,100757.0,25.8,63.6,4549,98.4,4071,Oxford,226,331727,4387,13973.0,29.0,0.0,11.0,0.0,18.0,162.0,12.0,144.0,6.0,0.0,17.71104399900943,0.15892131723760408,0.403028,0.258,0.636,0.1525077108756873,0.9840000000000001,0.14521652279375047,0.10630291627469426,0.028068444878340346,0.06533329362006314,0.7895020103237957,52.92170036791092
860Z200US01541,01541,3495,163750.0,63.7,68.9,1383,99.8,1316,Princeton,69,24308,973,3459.0,1.0,0.0,0.0,0.0,1.0,13.0,3.0,10.0,0.0,0.0,3.078222527095661,0.05034717220317497,0.6549999999999999,0.637,0.6890000000000001,0.04636583076304144,0.998,0.046942997788399804,0.032455315145813735,0.002056774872418275,0.014490379460296658,0.9634149373822412,64.51248358463853
860Z200US01542,01542,2366,106719.0,27.0,61.9,905,98.1,1104,Rochdale,37,27757,437,,,,,,,,,,,,,0.03408337895070443,0.426876,0.27,0.619,0.030340619552098703,0.981,0.03938075194406792,0.017403574788334902,0.002348605402900858,0.0065080121522606785,1.0,52.56878030923684
860Z200US01543,01543,9049,150685.0,41.8,67.1,3376,99.7,3058,Rutland,126,51443,1066,15191.0,67.0,0.0,13.0,5.0,49.0,415.0,64.0,330.0,21.0,6.0,50.025466262111664,0.13035523927511597,0.6027399999999999,0.418,0.6709999999999999,0.1131822448705914,0.997,0.10908182920739104,0.05926622765757291,0.00435275093639186,0.015875379758146187,0.4054410298242026,51.33104533108566
860Z200US01545,01545,38316,127088.0,65.4,64.8,14964,97.8,14424,Shrewsbury,824,719251,13252,37983.0,4.0,0.0,1.0,2.0,1.0,126.0,15.0,92.0,19.0,0.0,2.836240993739913,0.551960586591374,0.508352,0.654,0.648,0.5016762773233204,0.978,0.5145180851822787,0.38758231420508,0.06085804606556346,0.19735509620539704,0.9662909183979848,78.02587667440943
860Z200US01550,01550,17740,55182.0,17.0,57.6,7899,97.3,7030,Southbridge,307,245605,4515,16826.0,79.0,0.0,21.0,3.0,55.0,238.0,50.0,172.0,16.0,0.0,32.7041260634639,0.25555331470223863,0.22072799999999998,0.17,0.5760000000000001,0.2648182915381521,0.973,0.25076692587572236,0.14440263405456255,0.020781396764040252,0.06723953058914636,0.6113073407269874,46.324411535036226
860Z200US01560,01560,4896,94464.0,49.4,69.0,1985,94.6,1908,South Grafton,72,18989,368,,,,,,,,,,,,,0.07052925754127172,0.37785599999999997,0.494,0.6900000000000001,0.0665482097358187,0.946,0.06806021259898695,0.03386641580432738,0.0016067178728135028,0.005480431286114256,1.0,57.43685351253421
860Z200US01561,01561,64,,,,28,,0,South Lancaster,17,14240,314,,,,,,,,,,,,,0.0009219510789708721,0.0,0.0,0.0,0.0009387153010594073,0.0,0.0,0.00799623706491063,0.001204890331711216,0.004676237564782272,1.0,16.046274747389326
860Z200US01562,01562,11992,76225.0,24.2,61.2,5515,95.3,5084,Spencer,215,140491,2520,11911.0,11.0,0.0,4.0,0.0,7.0,65.0,16.0,40.0,9.0,0.0,9.781715401496301,0.17275058342216718,0.3049,0.242,0.612,0.18489338876223685,0.953,0.18135121638010987,0.10112888052681092,0.01188737693767138,0.037529040328825876,0.8837430798706786,51.80347045159558
860Z200US01564,01564,7985,131058.0,49.7,67.7,3117,99.8,3461,Sterling,195,132585,2125,8175.0,4.0,0.0,3.0,0.0,1.0,16.0,2.0,13.0,1.0,0.0,5.5783502038051225,0.11502780258722521,0.524232,0.49700000000000005,0.677,0.10449912833579188,0.998,0.12345723050581438,0.09172154280338664,0.011218425886933395,0.03164651218204563,0.9337006049063795,61.33393848128184
860Z200US01566,01566,6691,122844.0,43.4,62.8,2842,98.6,2641,Sturbridge,236,131298,3190,9611.0,17.0,0.0,3.0,0.0,14.0,113.0,12.0,94.0,7.0,3.0,25.32596490541175,0.0963871042092829,0.491376,0.434,0.628,0.09527960305752985,0.986,0.09420703431547407,0.1110065851364064,0.01110952884641989,0.04750699946387085,0.698997715803911,54.37358517441652
860Z200US01568,01568,7900,147198.0,58.0,67.0,2953,98.3,2659,Upton,182,31825,641,,,,,,,,,,,,,0.11380333631046703,0.588792,0.58,0.67,0.09900093871530107,0.983,0.09484911179282302,0.08560677328316087,0.0026928114330554385,0.009546077321737059,1.0,64.29502241352785
860Z200US01569,01569,14193,124057.0,36.2,68.0,5741,95.8,5336,Uxbridge,280,201427,3438,14066.0,20.0,0.0,3.0,2.0,15.0,74.0,18.0,48.0,8.0,1.0,12.379760748195178,0.20445705724739982,0.496228,0.36200000000000004,0.68,0.1924701622636449,0.958,0.19034030106299496,0.1317027281279398,0.017043359890842352,0.05120033359146959,0.8528649835485015,59.03991514895759
860Z200US01570,01570,17776,70644.0,26.1,60.0,8453,97.7,7311,Webster,362,331824,6716,16925.0,122.0,0.0,16.0,3.0,103.0,208.0,39.0,158.0,11.0,0.0,34.530879859903536,0.25607191218415976,0.282576,0.261,0.6,0.2833914442805418,0.9770000000000001,0.2607904687165585,0.17027281279397932,0.028076652347594277,0.10001787097158515,0.5895961416691893,49.94161250981731
860Z200US01571,01571,11921,87306.0,27.9,60.7,4657,97.9,4277,Dudley,173,122842,2424,11754.0,32.0,0.0,7.0,2.0,23.0,52.0,9.0,38.0,5.0,1.0,18.4502890171159,0.17172779394393384,0.349224,0.27899999999999997,0.6070000000000001,0.1561284698940593,0.9790000000000001,0.15256474281229937,0.08137347130761995,0.010394040598881263,0.03609936260201346,0.7807159901321987,51.05871114773232
860Z200US01581,01581,21567,133145.0,68.8,68.6,8334,98.8,7962,Westborough,934,2329912,29100,19155.0,24.0,0.0,8.0,0.0,16.0,200.0,33.0,163.0,4.0,1.0,14.719622000047192,0.310683108127575,0.5325799999999999,0.688,0.6859999999999999,0.27940190425103933,0.988,0.2840122708140116,0.4393226716839135,0.19714104231305776,0.4333710609400131,0.8250554377270557,76.37737640140024
860Z200US01583,01583,7652,97736.0,39.5,54.7,2998,98.1,2827,West Boylston,248,185884,4298,8216.0,11.0,0.0,0.0,2.0,9.0,47.0,13.0,27.0,7.0,0.0,8.67407633709495,0.1102307758794549,0.39094399999999996,0.395,0.547,0.10050958830628941,0.981,0.10084183491474638,0.11665098777046096,0.015728218709256156,0.06400786322749748,0.8969075097233941,54.36696062121267
860Z200US01585,01585,4899,69767.0,26.3,58.4,2134,97.2,2028,West Brookfield,80,31045,691,,,,,,,,,,,,,0.07057247399809848,0.279068,0.263,0.584,0.0715435161593134,0.9720000000000001,0.07234072911464651,0.03762935089369709,0.0026268132266836163,0.01029070113778519,1.0,50.14549488792172
860Z200US01588,01588,10106,88487.0,29.5,69.4,4218,97.1,4122,Whitinsville,249,138036,2873,,,,,,,,,,,,,0.14558183756374427,0.353948,0.295,0.6940000000000001,0.14141075499530645,0.971,0.14703574231290578,0.11712135465663218,0.011679651813770323,0.0427860844701257,1.0,56.90317345893562
860Z200US01590,01590,9279,138750.0,46.5,74.7,3572,97.2,3272,Sutton,194,123313,2393,9551.0,12.0,0.0,2.0,0.0,10.0,53.0,18.0,33.0,2.0,0.0,9.486892113053932,0.13366850096516752,0.5549999999999999,0.465,0.747,0.11975325197800725,0.9720000000000001,0.11671541699365058,0.09125117591721543,0.010433893361959632,0.035637695836063625,0.8872470918041545,61.664592623305154
860Z200US01602,01602,25382,86128.0,45.6,62.4,10258,97.3,10105,Worcester,304,104068,2386,184945.0,1165.0,13.0,40.0,229.0,883.0,3792.0,786.0,2637.0,369.0,6.0,43.9817911151139,0.36564003572560433,0.344512,0.456,0.624,0.34390505565240714,0.973,0.3604551615894985,0.14299153339604892,0.008805514539362557,0.03553344850181688,0.47727087050272043,53.880562923417415
860Z200US01603,01603,22417,58797.0,22.2,61.9,9012,94.5,7885,Worcester,402,252590,6309,184945.0,1165.0,13.0,40.0,229.0,883.0,3792.0,786.0,2637.0,369.0,6.0,43.9817911151139,0.3229277708951569,0.23518799999999998,0.222,0.619,0.3021322247552635,0.9450000000000001,0.2812656060497967,0.18908748824082786,0.02137241916340843,0.09395663310895336,0.47727087050272043,47.374419178720224
860Z200US01604,01604,41301,68823.0,31.7,63.0,17860,97.1,16811,Worcester,744,424697,8663,184945.0,1165.0,13.0,40.0,229.0,883.0,3792.0,786.0,2637.0,369.0,6.0,43.9817911151139,0.5949609611339999,0.275292,0.317,0.63,0.5987662598900363,0.971,0.59966469287294,0.34995296331138287,0.035934923399351004,0.12901352236849944,0.47727087050272043,58.92743806580995
860Z200US01605,01605,29218,51360.0,28.6,54.5,12044,96.9,11683,Worcester,604,1643397,23307,184945.0,1165.0,13.0,40.0,229.0,883.0,3792.0,786.0,2637.0,369.0,6.0,43.9817911151139,0.42089947852142096,0.20543999999999998,0.28600000000000003,0.545,0.40378168164141076,0.9690000000000001,0.41674395377042167,0.284101599247413,0.13905289020106862,0.3470989456126765,0.47727087050272043,53.73295239761552
860Z200US01606,01606,21651,82640.0,40.1,66.5,9624,97.3,9018,Worcester,434,457918,8179,184945.0,1165.0,13.0,40.0,229.0,883.0,3792.0,786.0,2637.0,369.0,6.0,43.9817911151139,0.31189316891872426,0.33055999999999996,0.401,0.665,0.3226498591927049,0.973,0.32168081615181565,0.2041392285983067,0.03874585469919498,0.12180556382915352,0.47727087050272043,54.23776187645552
860Z200US01607,01607,9378,63718.0,30.0,60.2,4303,96.9,3677,Worcester,148,165427,3467,184945.0,1165.0,13.0,40.0,229.0,883.0,3792.0,786.0,2637.0,369.0,6.0,43.9817911151139,0.1350946440404506,0.254872,0.3,0.6020000000000001,0.14426042644495107,0.9690000000000001,0.13116216023400157,0.06961429915333961,0.01399728882752748,0.051632215404777505,0.47727087050272043,43.575998021222325
860Z200US01608,01608,4996,41319.0,32.5,62.1,2553,97.2,2253,Worcester,519,898320,12230,184945.0,1165.0,13.0,40.0,229.0,883.0,3792.0,786.0,2637.0,369.0,6.0,43.9817911151139,0.0719698061021637,0.165276,0.325,0.621,0.0855907201287381,0.9720000000000001,0.08036669758150818,0.24412041392285982,0.0760096265999171,0.1821349854053732,0.47727087050272043,45.41979080643276
860Z200US01609,01609,23870,58246.0,44.9,54.0,9008,97.5,8536,Worcester,494,416531,9440,184945.0,1165.0,13.0,40.0,229.0,883.0,3792.0,786.0,2637.0,369.0,6.0,43.9817911151139,0.34385894148491747,0.232984,0.449,0.54,0.3019981225693979,0.975,0.3044874081472498,0.2323612417685795,0.03524397294648908,0.1405849764698874,0.47727087050272043,51.73552093241131
860Z200US01610,01610,28717,39570.0,19.7,54.0,9758,95.3,9082,Worcester,377,374567,8274,184945.0,1165.0,13.0,40.0,229.0,883.0,3792.0,786.0,2637.0,369.0,6.0,43.9817911151139,0.4136823302313521,0.15828,0.197,0.54,0.32714228241920346,0.953,0.32396375829350077,0.1773283160865475,0.03169326944368504,0.12322034907964496,0.47727087050272043,45.77472565150827
860Z200US01611,01611,2277,113276.0,28.7,72.3,938,99.2,766,Cherry Valley,32,11401,268,,,,,,,,,,,,,0.03280129073151056,0.453104,0.287,0.723,0.031446962585490144,0.9920000000000001,0.027323963758293504,0.015051740357478834,0.0009646737831348015,0.0039911836540179905,1.0,55.190629923699476
860Z200US01612,01612,5051,130787.0,51.1,63.2,1703,98.8,1611,Paxton,80,30440,865,4944.0,8.0,0.0,2.0,0.0,6.0,12.0,1.0,9.0,2.0,0.0,9.23263995318169,0.0727621078106543,0.523148,0.511,0.632,0.05709400563229181,0.988,0.057465934222729546,0.03762935089369709,0.002575622310202908,0.012881992017632692,0.890268910762254,57.89193659010218
860Z200US01701,01701,33005,124532.0,60.4,66.6,13297,97.6,13157,Framingham,1175,2642905,22921,73127.0,297.0,1.0,20.0,29.0,247.0,800.0,158.0,609.0,33.0,2.0,22.785743451943635,0.47545305252240055,0.49812799999999996,0.604,0.6659999999999999,0.4457891913638193,0.976,0.46932296497110654,0.5526810912511759,0.22362434565528308,0.3413504497527849,0.7291885678687193,76.78215023559716
860Z200US01702,01702,39515,76636.0,40.6,68.0,15801,92.5,14683,Framingham,906,949605,11912,73127.0,297.0,1.0,20.0,29.0,247.0,800.0,158.0,609.0,33.0,2.0,22.785743451943635,0.5692327638364689,0.306544,0.406,0.68,0.5297371597157035,0.925,0.5237568666619106,0.4261523988711195,0.08034900866886441,0.1773991779353071,0.7291885678687193,66.6697729211998
860Z200US01718,01718,688,,75.3,75.1,273,100.0,241,Acton,3,164,1,23780.0,32.0,0.0,6.0,2.0,24.0,66.0,13.0,50.0,3.0,0.0,7.482564496322951,0.009910974098936876,0.0,0.753,0.751,0.009152474185329221,1.0,0.008596704002282943,0.0014111006585136407,1.3876545955101082e-05,1.489247632096265e-05,0.9110687780919853,53.76121972976059
860Z200US01719,01719,5506,151207.0,78.5,69.0,2362,95.7,2166,Boxborough,140,581417,3859,6540.0,4.0,0.0,0.0,0.0,4.0,26.0,1.0,21.0,4.0,0.0,3.8965860475594583,0.07931660376271284,0.6048279999999999,0.785,0.6900000000000001,0.07918734075365429,0.9570000000000001,0.07726332310765499,0.0658513640639699,0.04919548609498174,0.057470066122594865,0.9536885838204971,67.54456903200963
860Z200US01720,01720,23232,151339.0,77.1,67.4,8917,97.9,8743,Acton,700,841312,9555,23780.0,32.0,0.0,6.0,2.0,24.0,66.0,13.0,50.0,3.0,0.0,7.482564496322951,0.33466824166642656,0.605356,0.7709999999999999,0.674,0.2989472978409548,0.9790000000000001,0.31187129913676254,0.3292568203198495,0.07118600384498781,0.14229761124679813,0.9110687780919853,75.85137041998549
860Z200US01721,01721,18832,124311.0,61.2,70.8,7495,98.0,7653,Ashland,422,225029,4448,17742.0,21.0,0.0,4.0,1.0,16.0,77.0,9.0,60.0,8.0,0.0,7.723573536083669,0.27128410498717914,0.49724399999999996,0.612,0.708,0.2512739707657235,0.98,0.2729899407861882,0.19849482596425214,0.01904039792518562,0.06624173467564187,0.9082043552851614,67.70137549451988
860Z200US01730,01730,14566,143424.0,68.9,60.8,5601,98.9,5670,Bedford,542,2588650,22270,22887.0,12.0,0.0,5.0,3.0,4.0,174.0,11.0,161.0,2.0,1.0,8.315894521381129,0.20983030337952693,0.573696,0.6890000000000001,0.608,0.18777658575834788,0.9890000000000001,0.20225440536491404,0.25493885230479774,0.2190336627236123,0.3316554476678382,0.9011645457372253,72.35283668821316
860Z200US01731,01731,1555,71250.0,34.7,28.1,446,96.5,460,Hanscom AFB,22,20242,203,,,,,,,,,,,,,0.022400530121870408,0.285,0.34700000000000003,0.281,0.014952393724017703,0.965,0.016408646643361634,0.010348071495766699,0.0017127380684338787,0.003023172693155418,1.0,44.74567612049129
860Z200US01740,01740,5665,191208.0,77.1,66.4,1982,99.0,1882,Bolton,124,61936,876,5393.0,2.0,0.0,0.0,0.0,2.0,25.0,2.0,23.0,0.0,0.0,2.9750548911273045,0.0816070759745311,0.764832,0.7709999999999999,0.664,0.06644763309641948,0.99,0.06713276735392738,0.05832549388523048,0.005240596038263053,0.013045809257163282,0.9646410977357585,69.23185247948042
860Z200US01741,01741,5237,247656.0,81.3,58.8,1897,99.5,1787,Carlisle,114,41636,556,5255.0,1.0,0.0,1.0,0.0,0.0,22.0,4.0,18.0,0.0,0.0,4.512397017022293,0.07544152813391339,0.990624,0.813,0.588,0.06359796164677485,0.995,0.06374402511236356,0.053621825023518345,0.0035229504108938332,0.008280216834455234,0.94636959285081,72.17057494274243
860Z200US01742,01742,18545,183657.0,77.0,50.5,7308,98.9,6476,Concord,781,851617,9921,43509.0,65.0,4.0,10.0,25.0,26.0,805.0,49.0,710.0,46.0,2.0,28.677418584470622,0.2671497306174191,0.734628,0.77,0.505,0.2450046935765053,0.9890000000000001,0.23100520796176074,0.3673565380997178,0.07205794168686169,0.14774825758027046,0.659165266515531,69.84879336473959
860Z200US01745,01745,433,162350.0,70.6,76.6,182,90.1,213,Fayville,12,11580,292,,,,,,,,,,,,,0.006237575268662306,0.6494,0.706,0.766,0.006101649456886148,0.9009999999999999,0.007597916815295713,0.005644402634054563,0.0009798195253662837,0.004348603085721094,1.0,65.13848453553251
860Z200US01746,01746,14996,149614.0,65.8,68.9,5562,98.4,5562,Holliston,391,455824,5524,14996.0,13.0,0.0,0.0,1.0,12.0,41.0,8.0,31.0,2.0,0.0,4.0258075990199105,0.21602466219136246,0.598456,0.658,0.6890000000000001,0.18646908944615798,0.9840000000000001,0.19840194050082044,0.1839134524929445,0.03856867489901217,0.08226603919699768,0.9521527693983328,69.65744554573537
860Z200US01747,01747,6017,120750.0,46.2,67.2,2394,95.1,2171,Hopedale,151,133864,1950,5929.0,12.0,0.0,1.0,1.0,10.0,13.0,2.0,11.0,0.0,0.0,7.931677796075077,0.0866778069088709,0.483,0.462,0.672,0.08026015824057933,0.951,0.07744167796247414,0.07102539981185325,0.011326646022766167,0.02904032882587717,0.9057310099321887,57.850492711021275
860Z200US01748,01748,18758,191439.0,75.1,70.9,6645,99.3,6674,Hopkinton,460,1945415,13661,18585.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,28.0,1.0,0.0,0.6893252030120881,0.2702180990521191,0.765756,0.751,0.7090000000000001,0.22277725626927722,0.993,0.23806806021259902,0.21636876763875823,0.16460756493440837,0.20344611902067075,0.9918072831011373,79.2897214010727
860Z200US01749,01749,20092,103086.0,45.4,63.2,8502,97.7,8055,Hudson,569,457215,8073,25695.0,19.0,0.0,3.0,2.0,14.0,210.0,27.0,174.0,9.0,1.0,8.970753924491882,0.2894350168544182,0.412344,0.454,0.632,0.2850341960573958,0.9770000000000001,0.2873296711136477,0.2676387582314205,0.038686371700375255,0.12022696133913148,0.893381459213185,63.66394974764574
860Z200US01752,01752,41793,94199.0,40.6,68.1,17547,94.9,16524,Marlborough,1533,3841254,37092,39673.0,149.0,0.0,17.0,15.0,117.0,530.0,70.0,435.0,25.0,1.0,22.150503757466645,0.6020484600535884,0.37679599999999996,0.406,0.6809999999999999,0.5882727638460508,0.9490000000000001,0.5894271242063209,0.7210724365004704,0.3250203515622918,0.5523917316971466,0.7367384716833906,78.78201554503666
860Z200US01754,01754,10730,112524.0,63.1,70.8,4738,98.9,4416,Maynard,270,409434,3330,10654.0,24.0,0.0,3.0,2.0,19.0,39.0,7.0,29.0,3.0,0.0,10.785256164830775,0.15457086058371028,0.450096,0.631,0.708,0.1588440391578383,0.9890000000000001,0.15752300777627168,0.12699905926622765,0.034643473881590586,0.049591946148805625,0.8718158714434484,63.49189889610161
860Z200US01756,01756,6228,135909.0,53.0,70.9,2234,97.5,2054,Mendon,159,57808,1193,6176.0,3.0,0.0,0.0,0.0,3.0,16.0,2.0,9.0,5.0,0.0,3.5771478843383733,0.08971736437235299,0.543636,0.53,0.7090000000000001,0.07489607080595415,0.975,0.07326817435970608,0.07478833490122296,0.004891313223002947,0.01776672425090844,0.9574851466424098,61.888223572891924
860Z200US01757,01757,30479,93100.0,34.3,67.8,11998,94.1,11528,Milford,929,1171974,16988,54898.0,29.0,1.0,0.0,16.0,12.0,1028.0,95.0,853.0,80.0,1.0,15.059587075057657,0.43906479587426894,0.3724,0.34299999999999997,0.6779999999999999,0.40223950650395607,0.941,0.4112149532710281,0.4369708372530574,0.0991643357877051,0.2529933877405135,0.8210149099719541,66.75436565816867
860Z200US01760,01760,36659,133623.0,69.9,70.3,15565,98.6,15466,Natick,1311,1678209,20840,36358.0,37.0,0.0,7.0,4.0,26.0,383.0,22.0,350.0,11.0,2.0,11.168676185396718,0.5280906969373937,0.534492,0.6990000000000001,0.703,0.5218251307496312,0.986,0.5516872369265892,0.616650987770461,0.1419984409192941,0.3103592065288616,0.8672588761847131,83.33057166059272
860Z200US01770,01770,4401,242688.0,81.6,67.4,1562,98.9,1511,Sherborn,104,83182,703,,,,,,,,,,,,,0.06339854216485638,0.970752,0.816,0.674,0.05236690358052837,0.9890000000000001,0.053898837126346584,0.04891815616180621,0.007038285644129379,0.010469410853636743,1.0,74.04107579669457
860Z200US01772,01772,10017,188000.0,70.9,71.9,3581,99.2,3386,Southborough,344,845204,8497,10140.0,3.0,0.0,0.0,0.0,3.0,29.0,14.0,12.0,3.0,0.0,3.8088987555902425,0.1442997493445504,0.752,0.7090000000000001,0.7190000000000001,0.12005498189620492,0.9920000000000001,0.12078190768352716,0.16180620884289745,0.07151531797216619,0.12654137129921963,0.9547307583349246,72.89397837265166
860Z200US01773,01773,5651,185288.0,87.3,51.4,2360,98.7,2125,Lincoln,130,112215,1814,21891.0,25.0,0.0,6.0,8.0,11.0,380.0,33.0,325.0,22.0,0.0,14.809382067124,0.08140539917600623,0.7411519999999999,0.873,0.514,0.07912028966072147,0.9870000000000001,0.07580081329813798,0.06114769520225776,0.009494857343607731,0.027014952046226247,0.8239886280192865,65.71336400373104
860Z200US01775,01775,7190,166833.0,74.3,66.7,2773,99.7,2613,Stow,142,60786,863,7234.0,4.0,0.0,0.0,0.0,4.0,12.0,4.0,8.0,0.0,1.0,7.78471728185269,0.10357544152813392,0.6673319999999999,0.743,0.667,0.09296634035134774,0.997,0.09320824712848684,0.06679209783631232,0.005143290990407161,0.012852207064990767,0.9074776541620445,66.73871218671856
860Z200US01776,01776,18934,234427.0,83.6,62.3,6556,99.2,6323,Sudbury,533,326669,5133,19727.0,15.0,0.0,6.0,1.0,8.0,67.0,6.0,58.0,3.0,0.0,6.373279544260152,0.27275346451928895,0.937708,0.836,0.623,0.21979348263376694,0.9920000000000001,0.2255475494042948,0.25070555032925684,0.027640471893944606,0.07644308095550129,0.9242527695269533,78.87886603142901
860Z200US01778,01778,14132,207721.0,78.3,63.8,5346,98.9,5021,Wayland,367,216704,2979,13891.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11296730867955167,0.2035783226252557,0.830884,0.783,0.638,0.17922757140941398,0.9890000000000001,0.1791039452093886,0.17262464722483536,0.018335993991794055,0.04436468696014773,0.9986573693014649,75.06626437499742
860Z200US01801,01801,40891,104780.0,47.7,66.9,17544,98.4,16121,Woburn,2126,3696755,42535,40251.0,70.0,0.0,2.0,10.0,58.0,414.0,46.0,323.0,45.0,1.0,12.421861526084964,0.5890547120343427,0.41912,0.47700000000000004,0.669,0.5881721872066515,0.9840000000000001,0.5750517229078976,1.0,0.31279384537957133,0.6334514803121464,0.8523646104982114,86.7663286546871
